id_transaksi,id_pelanggan,id_produk,id_perusahaan,jumlah,total_harga,metode_pembayaran,tanggal_transaksi,status_transaksi
367,1085,145,17,6,583902,Debit,2023-11-10 10:56:36,Diproses
368,1770,66,12,6,69042,Transfer Bank,2023-07-03 21:33:16,Selesai
369,37,229,20,6,372078,E-Wallet,2023-04-06 13:54:36,Selesai
370,1935,168,46,4,262284,Debit,2023-09-04 04:06:35,Batal
371,1612,144,43,9,458406,Debit,2023-08-13 04:04:42,Batal
372,1431,100,34,3,71838,Debit,2023-10-31 12:59:40,Diproses
373,1173,118,32,10,616660,Transfer Bank,2023-04-03 01:10:00,Selesai
374,1001,289,29,8,195624,Tunai,2023-05-02 17:39:33,Diproses
375,1804,49,28,7,111370,Kartu Kredit,2023-08-31 04:26:18,Batal
376,167,271,29,8,342008,E-Wallet,2023-08-23 00:38:13,Diproses
377,545,35,36,8,160552,E-Wallet,2023-10-29 22:12:10,Selesai
378,1621,142,23,3,39078,Debit,2023-11-26 05:48:54,Selesai
379,971,127,11,4,238716,Tunai,2023-05-08 01:51:32,Batal
380,1690,248,3,9,462402,Kartu Kredit,2023-11-01 08:28:00,Batal
381,1960,164,7,8,83680,Debit,2023-08-23 20:52:28,Diproses
382,410,97,43,10,555360,Transfer Bank,2023-02-16 17:51:32,Batal
383,1503,32,33,4,110532,Transfer Bank,2023-11-07 05:48:27,Diproses
384,579,128,1,7,214767,E-Wallet,2023-09-30 02:29:41,Selesai
385,611,134,19,4,208732,Kartu Kredit,2023-04-25 23:53:00,Selesai
386,60,216,4,2,45576,Debit,2023-06-30 13:33:00,Selesai
387,915,196,30,9,121500,Kartu Kredit,2023-08-19 15:02:13,Batal
388,1554,161,27,2,47236,Debit,2023-06-27 01:41:56,Batal
389,406,233,45,5,131185,Kartu Kredit,2023-08-16 18:23:34,Selesai
390,662,9,9,2,70138,Tunai,2023-12-03 23:54:05,Batal
391,1132,245,9,6,79218,Kartu Kredit,2023-05-03 10:31:03,Diproses
392,769,282,10,1,26111,E-Wallet,2023-09-09 00:12:59,Batal
393,811,92,46,6,580950,Transfer Bank,2023-11-21 16:46:05,Selesai
394,1319,145,17,6,583902,Transfer Bank,2023-10-21 19:00:38,Diproses
395,81,262,21,1,12049,Kartu Kredit,2023-07-12 21:21:41,Selesai
396,1899,35,36,3,60207,Kartu Kredit,2023-02-09 17:04:08,Diproses
397,335,121,32,2,47310,Debit,2023-05-19 16:14:11,Batal
398,167,212,4,6,154698,Tunai,2023-07-11 06:01:11,Batal
399,1117,32,33,9,248697,E-Wallet,2023-09-07 06:11:02,Batal
400,1423,80,28,9,404973,Tunai,2023-11-13 06:25:26,Selesai
401,919,82,40,2,183248,Debit,2023-03-30 07:29:08,Selesai
402,116,286,27,1,97263,Tunai,2023-09-07 16:17:10,Diproses
403,462,246,32,1,21627,Tunai,2023-03-27 01:14:10,Selesai
404,1946,79,35,3,161823,Transfer Bank,2023-05-05 01:34:25,Batal
405,794,203,44,1,6514,Transfer Bank,2023-10-25 07:19:08,Batal
406,1009,13,25,7,125692,Transfer Bank,2023-01-27 09:26:50,Selesai
407,410,19,39,4,185360,Kartu Kredit,2023-08-15 07:31:22,Batal
408,15,179,20,2,71200,Transfer Bank,2023-12-09 09:32:42,Batal
409,1043,85,14,7,94066,Kartu Kredit,2023-03-01 03:07:38,Diproses
410,16,145,17,5,486585,Transfer Bank,2023-05-26 08:44:03,Diproses
411,796,82,40,4,366496,Transfer Bank,2023-04-10 12:41:10,Batal
412,401,168,46,5,327855,E-Wallet,2023-02-16 06:43:23,Diproses
413,585,232,15,1,64810,E-Wallet,2023-08-23 07:47:45,Diproses
414,1376,263,41,7,138495,Kartu Kredit,2023-03-13 18:45:34,Selesai
415,86,199,48,2,55240,Kartu Kredit,2023-03-19 17:27:52,Diproses
416,1507,153,19,4,61548,Transfer Bank,2023-11-14 15:00:37,Batal
417,740,238,20,1,89501,Kartu Kredit,2023-08-09 03:23:35,Batal
418,445,262,21,1,12049,Debit,2023-01-05 19:12:24,Selesai
419,1699,93,38,6,116370,Kartu Kredit,2023-07-14 00:32:29,Diproses
420,796,168,46,8,524568,E-Wallet,2023-08-22 17:18:12,Selesai
421,1886,252,6,8,255184,Transfer Bank,2023-08-20 18:01:24,Batal
422,1629,128,1,2,61362,Transfer Bank,2023-02-11 15:45:01,Selesai
423,1747,16,4,10,773180,Tunai,2023-11-29 21:21:57,Selesai
424,1940,141,38,1,39072,Debit,2023-06-22 20:15:56,Batal
425,1493,291,9,3,203118,Tunai,2023-01-21 19:00:31,Batal
426,441,98,1,7,92162,Debit,2023-01-30 13:17:55,Batal
427,856,12,31,5,185365,Tunai,2023-12-15 22:49:45,Selesai
428,619,73,21,5,112270,E-Wallet,2023-12-28 05:24:01,Selesai
429,247,16,4,8,618544,Kartu Kredit,2023-01-06 13:41:46,Selesai
430,177,121,32,8,189240,Transfer Bank,2023-09-27 21:06:38,Diproses
431,560,139,18,1,78680,Transfer Bank,2023-07-06 07:21:39,Selesai
432,1498,79,35,4,215764,Tunai,2023-06-04 09:19:53,Diproses
433,773,16,4,1,77318,E-Wallet,2023-06-17 23:04:33,Batal
434,845,90,43,1,51853,Transfer Bank,2023-12-15 12:26:59,Selesai
435,1345,33,6,5,30510,Debit,2023-10-07 04:21:42,Batal
436,416,137,21,1,5647,Debit,2023-12-05 15:33:01,Selesai
437,481,230,10,1,86255,Tunai,2023-12-06 05:48:17,Diproses
438,1711,223,7,9,174384,E-Wallet,2023-11-04 13:38:14,Selesai
439,1466,25,7,5,277650,Debit,2023-02-04 08:05:48,Diproses
440,753,234,49,8,110208,Transfer Bank,2023-03-05 15:36:34,Batal
441,1349,191,44,9,65322,Transfer Bank,2023-02-26 13:58:56,Batal
442,1506,178,38,7,214963,Kartu Kredit,2023-08-14 07:57:57,Batal
443,763,240,29,6,169272,Debit,2023-02-27 08:02:27,Diproses
444,1540,254,48,9,359784,E-Wallet,2023-05-20 22:30:29,Batal
445,178,130,45,3,215595,Debit,2023-12-26 03:00:23,Batal
446,1322,239,11,8,565256,Transfer Bank,2023-12-01 16:33:28,Diproses
447,337,22,43,6,203430,Transfer Bank,2023-12-23 15:09:50,Diproses
448,298,175,10,9,262233,Kartu Kredit,2023-11-27 12:48:25,Diproses
449,286,106,13,7,523649,Tunai,2023-11-16 19:02:54,Batal
450,1804,58,14,9,304308,Transfer Bank,2023-01-17 07:16:02,Diproses
451,213,295,2,1,45681,Debit,2023-12-29 22:13:13,Diproses
452,1362,85,14,4,53752,Debit,2023-07-09 23:29:16,Selesai
453,667,192,1,9,458379,E-Wallet,2023-07-23 03:50:28,Diproses
454,1679,202,29,4,347964,Transfer Bank,2023-05-17 08:48:33,Diproses
455,836,55,25,4,60608,E-Wallet,2023-03-02 11:14:24,Diproses
456,1834,97,43,1,55536,Transfer Bank,2023-11-07 15:56:11,Selesai
457,1015,74,25,2,31562,Debit,2023-04-04 22:03:00,Batal
458,621,108,29,9,328329,Tunai,2023-11-13 07:38:15,Selesai
459,49,9,9,1,35069,Debit,2023-02-17 00:30:20,Selesai
460,381,37,36,2,27646,Debit,2023-06-25 18:31:54,Selesai
461,865,184,40,7,465794,Tunai,2023-09-29 00:08:23,Diproses
462,615,176,17,7,259252,Debit,2023-03-22 22:52:47,Batal
463,878,245,9,10,132030,Transfer Bank,2023-01-17 06:18:07,Diproses
464,1007,17,4,8,200688,Debit,2023-05-17 12:11:20,Selesai
465,524,243,3,7,276731,Transfer Bank,2023-10-26 22:56:18,Selesai
466,866,180,16,8,154960,Tunai,2023-05-28 13:33:06,Selesai
467,1972,250,41,2,15758,E-Wallet,2023-04-08 22:16:04,Diproses
468,189,43,7,4,349092,Tunai,2023-06-26 13:58:57,Batal
469,1535,173,27,4,101196,Transfer Bank,2023-07-02 06:00:07,Selesai
470,662,159,23,9,212940,E-Wallet,2023-03-26 02:26:31,Diproses
471,841,49,28,1,15910,Kartu Kredit,2023-08-19 11:09:35,Diproses
472,1600,15,36,9,243819,E-Wallet,2023-01-27 20:03:18,Diproses
473,372,238,20,5,447505,Transfer Bank,2023-05-31 18:04:55,Diproses
474,1339,25,7,5,277650,Transfer Bank,2023-02-15 16:45:01,Diproses
475,1059,252,6,3,95694,E-Wallet,2023-04-24 22:35:17,Selesai
476,82,149,29,10,125980,Debit,2023-06-15 17:25:36,Selesai
477,1407,80,28,2,89994,Kartu Kredit,2023-07-07 05:55:41,Batal
478,511,3,33,7,152068,Kartu Kredit,2023-10-27 23:52:26,Batal
479,90,155,13,3,263286,Kartu Kredit,2023-05-13 01:41:09,Diproses
480,1196,253,26,4,182476,E-Wallet,2023-11-10 23:00:23,Diproses
481,1942,60,40,2,167316,Kartu Kredit,2023-02-24 01:29:15,Selesai
482,1517,289,29,1,24453,E-Wallet,2023-07-12 16:24:45,Batal
483,1627,221,7,1,48706,Transfer Bank,2023-12-15 15:04:20,Diproses
484,755,279,9,2,136284,E-Wallet,2023-07-03 22:48:45,Selesai
485,572,224,24,9,108126,E-Wallet,2023-01-26 23:54:45,Selesai
486,179,135,45,6,105072,E-Wallet,2023-06-05 20:38:18,Diproses
487,1883,125,20,3,194601,Tunai,2023-01-10 08:42:53,Selesai
488,177,293,11,3,111477,Kartu Kredit,2023-06-23 05:58:23,Diproses
489,1119,192,1,9,458379,Debit,2023-07-05 14:09:43,Selesai
490,1989,95,16,10,262570,E-Wallet,2023-02-14 23:47:55,Diproses
491,82,119,31,4,38436,Kartu Kredit,2023-04-27 15:24:02,Selesai
492,1530,201,27,1,72125,Debit,2023-01-24 07:11:04,Diproses
493,1615,7,4,2,92472,Transfer Bank,2023-09-16 14:44:31,Batal
494,1200,272,25,1,21972,Debit,2023-12-08 21:46:46,Selesai
495,655,125,20,8,518936,Kartu Kredit,2023-03-15 06:30:14,Diproses
496,973,245,9,8,105624,Kartu Kredit,2023-02-08 11:11:06,Selesai
497,795,284,40,9,131652,Tunai,2023-02-26 17:51:58,Diproses
498,261,262,21,3,36147,Tunai,2023-07-05 12:22:42,Diproses
499,149,290,34,3,250560,Kartu Kredit,2023-09-01 11:30:47,Batal
500,1720,186,38,4,72448,Debit,2023-06-07 19:50:34,Selesai
501,1541,222,27,1,21962,Debit,2023-10-31 04:01:03,Batal
502,57,99,41,6,295164,E-Wallet,2023-06-24 16:42:14,Diproses
503,1713,116,46,3,104064,E-Wallet,2023-08-27 19:14:38,Diproses
504,1821,209,9,3,74889,Kartu Kredit,2023-08-21 14:53:15,Diproses
505,590,255,5,2,115508,E-Wallet,2023-08-21 22:44:39,Selesai
506,855,34,50,9,81360,Tunai,2023-10-01 14:10:37,Selesai
507,1583,21,43,6,170208,Debit,2023-06-02 17:31:02,Batal
508,952,175,10,5,145685,Transfer Bank,2023-08-24 01:45:59,Batal
509,1883,158,38,8,401512,Transfer Bank,2023-07-09 10:30:32,Batal
510,1552,287,19,10,580610,Transfer Bank,2023-09-14 17:02:55,Diproses
511,282,241,18,6,246396,Tunai,2023-09-26 12:32:22,Batal
512,1998,176,17,9,333324,Transfer Bank,2023-08-28 08:57:13,Diproses
513,129,129,19,5,179645,Debit,2023-12-06 17:16:30,Batal
514,1218,263,41,4,79140,Debit,2023-12-26 22:35:13,Batal
515,1858,123,27,10,798120,Kartu Kredit,2023-05-16 08:22:42,Batal
516,393,172,23,9,129303,E-Wallet,2023-04-19 04:00:52,Batal
517,1225,218,39,4,85428,Transfer Bank,2023-12-12 20:31:52,Selesai
518,1643,152,30,4,219416,Debit,2023-10-04 18:06:34,Diproses
519,1133,165,27,4,209016,E-Wallet,2023-08-14 22:17:38,Diproses
520,356,61,16,5,412955,Kartu Kredit,2023-03-21 21:34:41,Diproses
521,1618,173,27,3,75897,E-Wallet,2023-05-26 15:14:25,Selesai
522,803,248,3,5,256890,Transfer Bank,2023-06-28 06:55:42,Diproses
523,700,75,22,5,112365,Transfer Bank,2023-01-28 23:33:25,Batal
524,255,193,48,9,312057,E-Wallet,2023-01-02 06:27:04,Selesai
525,387,131,41,8,386104,E-Wallet,2023-12-30 00:30:39,Diproses
526,1196,142,23,9,117234,Transfer Bank,2023-06-13 07:16:50,Selesai
527,545,27,29,7,142044,E-Wallet,2023-08-20 04:20:06,Selesai
528,976,224,24,7,84098,Debit,2023-02-16 09:18:21,Selesai
529,371,63,50,6,134598,Tunai,2023-01-16 22:28:13,Selesai
530,569,56,20,9,438210,Transfer Bank,2023-04-15 05:48:09,Selesai
531,1606,50,8,7,230475,Kartu Kredit,2023-01-16 12:14:36,Diproses
532,1161,31,46,1,71875,Tunai,2023-05-12 02:42:53,Diproses
533,1474,142,23,5,65130,E-Wallet,2023-04-04 11:18:09,Selesai
534,452,293,11,5,185795,Transfer Bank,2023-05-18 07:20:17,Selesai
535,311,12,31,9,333657,Transfer Bank,2023-05-04 00:01:25,Selesai
536,352,197,3,4,53936,Transfer Bank,2023-08-28 08:18:03,Selesai
537,1955,83,37,2,135694,Transfer Bank,2023-10-15 13:33:04,Diproses
538,1995,139,18,8,629440,Tunai,2023-02-07 03:50:10,Selesai
539,1732,209,9,4,99852,Kartu Kredit,2023-06-28 10:54:43,Diproses
540,340,89,13,4,125876,Debit,2023-02-11 16:55:06,Selesai
541,490,158,38,7,351323,Transfer Bank,2023-12-01 08:07:31,Diproses
542,1740,198,35,8,188872,Kartu Kredit,2023-04-01 04:04:52,Selesai
543,1736,42,27,7,62860,E-Wallet,2023-06-21 20:39:20,Selesai
544,1514,197,3,10,134840,E-Wallet,2023-01-09 22:37:24,Diproses
545,1567,140,31,4,149928,E-Wallet,2023-06-19 13:52:32,Diproses
546,702,165,27,1,52254,E-Wallet,2023-07-17 02:47:45,Diproses
547,795,227,36,10,469730,Kartu Kredit,2023-05-25 20:14:56,Selesai
548,1441,40,40,10,878150,E-Wallet,2023-03-07 09:25:50,Batal
549,425,112,20,6,125154,Debit,2023-06-07 07:49:37,Batal
550,510,149,29,4,50392,E-Wallet,2023-08-22 04:27:56,Batal
551,1968,13,25,10,179560,Kartu Kredit,2023-09-08 16:17:02,Diproses
552,133,232,15,1,64810,E-Wallet,2023-08-11 00:13:29,Batal
553,737,196,30,1,13500,E-Wallet,2023-06-19 10:32:05,Diproses
554,913,218,39,2,42714,E-Wallet,2023-04-10 00:04:48,Batal
555,469,138,44,6,599772,Debit,2023-07-05 20:13:47,Selesai
556,346,113,21,10,272390,Transfer Bank,2023-08-21 16:03:55,Diproses
557,1660,101,38,1,26293,E-Wallet,2023-05-22 14:03:21,Selesai
558,1558,118,32,2,123332,Kartu Kredit,2023-02-05 21:00:50,Diproses
559,1425,284,40,1,14628,Debit,2023-01-31 18:42:48,Diproses
560,1909,131,41,8,386104,Kartu Kredit,2023-04-24 20:22:56,Selesai
561,1759,224,24,5,60070,Kartu Kredit,2023-03-30 23:15:40,Batal
562,639,86,18,9,232857,Tunai,2023-04-01 00:40:41,Selesai
563,1272,27,29,10,202920,Kartu Kredit,2023-04-22 22:37:09,Diproses
564,964,217,32,3,272802,Kartu Kredit,2023-01-07 16:08:45,Selesai
565,1235,40,40,2,175630,Tunai,2023-04-15 11:40:22,Selesai
566,1094,64,37,8,198648,Transfer Bank,2023-10-23 11:43:54,Batal
567,1482,92,46,3,290475,Transfer Bank,2023-12-29 00:16:07,Selesai
568,504,5,27,6,112344,Kartu Kredit,2023-10-25 14:53:46,Batal
569,1052,11,1,9,224712,Transfer Bank,2023-12-14 12:29:47,Selesai
570,807,70,29,3,70506,Tunai,2023-07-02 04:01:13,Selesai
571,1734,68,34,4,115004,Transfer Bank,2023-11-21 00:03:08,Batal
572,1176,143,11,8,246480,Kartu Kredit,2023-06-26 16:23:12,Selesai
573,1455,57,39,4,93016,Kartu Kredit,2023-09-06 14:30:03,Diproses
574,1546,22,43,2,67810,E-Wallet,2023-02-22 18:43:10,Selesai
575,589,236,41,9,694350,E-Wallet,2023-09-21 02:59:40,Batal
576,1128,278,20,7,205135,Transfer Bank,2023-07-01 05:12:56,Diproses
577,1932,267,48,6,223626,Transfer Bank,2023-08-13 06:25:40,Diproses
578,1716,208,22,5,174775,Transfer Bank,2023-12-30 20:15:44,Batal
579,342,258,12,8,627352,Kartu Kredit,2023-11-09 13:38:26,Selesai
580,424,38,24,10,102520,Debit,2023-11-23 23:30:20,Batal
581,237,212,4,7,180481,E-Wallet,2023-04-27 07:42:35,Batal
582,49,162,25,8,436640,Kartu Kredit,2023-10-19 09:24:32,Selesai
583,442,223,7,3,58128,E-Wallet,2023-12-03 00:13:19,Diproses
584,1619,72,29,5,54310,E-Wallet,2023-04-05 22:49:42,Selesai
585,34,117,36,8,539264,Debit,2023-07-09 01:04:46,Batal
586,956,239,11,6,423942,Kartu Kredit,2023-06-29 22:15:45,Selesai
587,852,27,29,4,81168,Kartu Kredit,2023-12-15 09:00:29,Diproses
588,1890,52,43,5,107925,Debit,2023-01-21 15:06:29,Batal
589,953,198,35,7,165263,Tunai,2023-08-21 07:58:04,Batal
590,727,263,41,9,178065,E-Wallet,2023-01-16 17:42:53,Batal
591,139,181,19,6,109404,Kartu Kredit,2023-05-01 12:35:41,Diproses
592,340,6,23,2,48022,Kartu Kredit,2023-10-17 01:43:49,Diproses
593,1151,139,18,1,78680,Tunai,2023-07-17 20:56:48,Selesai
594,1292,267,48,6,223626,Tunai,2023-06-24 03:00:20,Batal
595,685,236,41,6,462900,Transfer Bank,2023-05-07 19:37:00,Batal
596,754,27,29,9,182628,Transfer Bank,2023-02-17 21:13:07,Batal
597,1554,250,41,7,55153,Transfer Bank,2023-01-15 00:59:51,Diproses
598,1597,281,14,10,157600,Transfer Bank,2023-01-27 03:10:50,Selesai
599,1911,194,7,6,64506,E-Wallet,2023-10-12 01:36:23,Diproses
600,1301,137,21,3,16941,Kartu Kredit,2023-10-23 23:22:06,Selesai
601,191,197,3,5,67420,E-Wallet,2023-03-27 12:45:45,Selesai
602,91,156,50,1,28356,Kartu Kredit,2023-03-17 12:48:37,Batal
603,1166,100,34,7,167622,Kartu Kredit,2023-06-15 19:06:12,Diproses
604,1164,131,41,4,193052,Tunai,2023-01-26 17:17:31,Selesai
605,1759,20,16,5,328720,E-Wallet,2023-11-02 15:29:05,Selesai
606,449,240,29,3,84636,E-Wallet,2023-02-14 08:45:58,Selesai
607,1371,236,41,6,462900,Transfer Bank,2023-10-10 16:43:25,Batal
608,1743,241,18,5,205330,Transfer Bank,2023-08-05 22:14:11,Diproses
609,1822,170,7,6,89946,Transfer Bank,2023-03-02 10:16:53,Diproses
610,1397,267,48,5,186355,Transfer Bank,2023-10-30 06:14:43,Selesai
611,464,12,31,7,259511,E-Wallet,2023-04-16 16:58:51,Batal
612,1925,261,42,5,133030,E-Wallet,2023-10-09 06:44:56,Batal
613,106,154,31,5,132690,Tunai,2023-11-17 00:52:47,Selesai
614,1137,115,19,4,37944,Kartu Kredit,2023-06-30 08:01:59,Selesai
615,1897,51,28,9,385020,Transfer Bank,2023-05-21 23:20:20,Batal
616,1521,205,42,7,101864,Transfer Bank,2023-05-09 15:07:48,Batal
617,167,125,20,3,194601,Transfer Bank,2023-07-06 20:51:49,Diproses
618,136,161,27,1,23618,E-Wallet,2023-06-07 15:29:32,Batal
619,316,213,5,8,266728,Tunai,2023-05-10 15:06:34,Batal
620,243,158,38,4,200756,E-Wallet,2023-12-08 09:51:37,Batal
621,1901,203,44,10,65140,Kartu Kredit,2023-06-07 09:50:05,Batal
622,1740,121,32,5,118275,Kartu Kredit,2023-08-26 02:57:00,Selesai
623,689,82,40,10,916240,Debit,2023-08-19 11:19:04,Batal
624,1748,43,7,2,174546,Tunai,2023-02-01 23:11:13,Diproses
625,18,77,37,9,91593,E-Wallet,2023-07-11 07:48:59,Selesai
626,1914,78,20,1,26147,Tunai,2023-07-02 23:58:41,Selesai
627,67,69,40,5,174585,Debit,2023-09-21 14:18:45,Diproses
628,1881,183,50,10,104750,Tunai,2023-01-16 16:50:00,Selesai
629,1829,159,23,6,141960,Tunai,2023-01-16 02:58:04,Diproses
630,169,21,43,10,283680,Tunai,2023-11-16 00:16:49,Selesai
631,1617,88,15,7,545167,E-Wallet,2023-02-11 18:19:52,Batal
632,1216,150,39,10,379680,Transfer Bank,2023-01-28 20:08:12,Diproses
633,583,71,16,2,57604,E-Wallet,2023-08-24 09:53:33,Batal
634,323,264,33,2,33088,E-Wallet,2023-08-24 12:50:12,Selesai
635,1412,146,33,1,22397,E-Wallet,2023-11-27 22:40:25,Batal
636,1362,84,30,8,267312,E-Wallet,2023-05-20 07:48:36,Diproses
637,628,151,36,7,211561,E-Wallet,2023-11-10 09:28:01,Selesai
638,1627,159,23,6,141960,Kartu Kredit,2023-04-04 11:18:43,Batal
639,305,80,28,1,44997,Tunai,2023-01-23 19:34:18,Diproses
640,1793,61,16,3,247773,Tunai,2023-06-24 08:14:22,Selesai
641,306,38,24,5,51260,Debit,2023-09-25 02:04:08,Batal
642,1187,123,27,8,638496,E-Wallet,2023-06-09 04:21:49,Selesai
643,1905,283,33,10,695740,Debit,2023-10-03 09:23:29,Selesai
644,1835,243,3,1,39533,Debit,2023-03-02 18:58:27,Batal
645,393,177,35,2,99512,Tunai,2023-01-13 04:28:41,Batal
646,798,96,8,8,329984,E-Wallet,2023-09-13 16:04:30,Batal
647,1606,166,22,8,235960,Kartu Kredit,2023-11-13 19:37:54,Batal
648,1527,217,32,6,545604,Transfer Bank,2023-12-04 03:35:38,Diproses
649,377,4,35,3,51870,Debit,2023-06-11 11:32:47,Selesai
650,998,172,23,3,43101,Tunai,2023-12-10 09:31:10,Selesai
651,492,263,41,10,197850,E-Wallet,2023-04-18 21:51:51,Selesai
652,1477,93,38,7,135765,Tunai,2023-10-27 08:56:07,Selesai
653,1294,185,42,6,148290,Transfer Bank,2023-05-25 20:50:04,Batal
654,6,54,26,8,218128,Transfer Bank,2023-03-20 08:06:12,Selesai
655,303,171,2,9,224136,Debit,2023-07-26 04:03:31,Batal
656,1822,271,29,10,427510,Transfer Bank,2023-12-26 20:20:06,Diproses
657,403,223,7,1,19376,E-Wallet,2023-10-07 06:33:53,Diproses
658,1121,149,29,9,113382,E-Wallet,2023-01-18 06:53:50,Batal
659,682,10,5,7,101871,Transfer Bank,2023-09-01 12:27:42,Selesai
660,972,214,38,8,200920,Transfer Bank,2023-08-11 02:28:20,Selesai
661,1891,162,25,10,545800,Kartu Kredit,2023-06-24 11:30:44,Batal
662,615,20,16,4,262976,Transfer Bank,2023-04-09 16:46:27,Batal
663,544,3,33,9,195516,Kartu Kredit,2023-01-16 17:53:55,Selesai
664,1950,231,36,4,314540,E-Wallet,2023-01-01 20:58:31,Batal
665,98,39,43,5,122515,Transfer Bank,2023-11-13 06:59:17,Diproses
666,1925,214,38,1,25115,Transfer Bank,2023-12-04 07:26:05,Diproses
667,1628,157,18,10,231510,Tunai,2023-07-12 20:58:45,Diproses
668,438,274,44,9,101700,Debit,2023-10-30 19:05:45,Selesai
669,1752,121,32,7,165585,Transfer Bank,2023-10-09 20:12:43,Batal
670,363,280,33,4,170536,Tunai,2023-09-24 01:26:45,Batal
671,164,169,41,4,308836,E-Wallet,2023-01-09 00:51:11,Selesai
672,266,133,4,3,59628,Debit,2023-09-18 21:43:52,Batal
673,852,83,37,7,474929,Kartu Kredit,2023-10-11 04:16:49,Selesai
674,741,50,8,5,164625,Debit,2023-07-30 14:47:04,Diproses
675,1124,36,10,2,170228,Kartu Kredit,2023-12-06 03:00:40,Selesai
676,1748,2,15,4,349468,Tunai,2023-10-30 09:40:57,Batal
677,1977,92,46,2,193650,E-Wallet,2023-05-12 02:00:22,Selesai
678,1025,274,44,8,90400,Transfer Bank,2023-02-17 10:01:52,Batal
679,1369,143,11,2,61620,Debit,2023-11-03 10:00:47,Selesai
680,724,91,50,7,451710,Kartu Kredit,2023-07-31 18:36:21,Batal
681,1486,10,5,10,145530,Tunai,2023-01-25 15:14:17,Selesai
682,299,176,17,3,111108,Transfer Bank,2023-11-13 14:22:55,Diproses
683,1096,100,34,8,191568,Debit,2023-01-12 13:39:16,Batal
684,1748,200,10,7,595224,Tunai,2023-11-10 12:20:55,Diproses
685,1589,207,36,4,332700,Kartu Kredit,2023-03-15 20:16:03,Diproses
686,1306,248,3,10,513780,Tunai,2023-10-17 04:39:10,Selesai
687,1710,254,48,9,359784,E-Wallet,2023-05-31 09:40:12,Batal
688,1316,189,31,4,100424,Tunai,2023-01-15 03:04:52,Batal
689,386,2,15,10,873670,Debit,2023-01-07 15:34:56,Diproses
690,1913,191,44,6,43548,E-Wallet,2023-10-19 04:00:53,Selesai
691,1986,162,25,8,436640,Tunai,2023-02-22 01:42:45,Selesai
692,1218,267,48,9,335439,Tunai,2023-08-19 06:05:36,Selesai
693,970,254,48,9,359784,Transfer Bank,2023-10-09 21:54:45,Batal
694,246,17,4,6,150516,Kartu Kredit,2023-05-02 04:35:34,Diproses
695,1684,218,39,5,106785,Tunai,2023-11-30 11:15:45,Selesai
696,113,154,31,3,79614,Debit,2023-11-13 18:48:47,Batal
697,314,144,43,6,305604,E-Wallet,2023-01-29 21:25:57,Diproses
698,746,39,43,8,196024,Debit,2023-10-14 20:30:56,Batal
699,834,12,31,1,37073,Debit,2023-05-08 06:53:14,Selesai
700,1458,48,17,3,17868,Transfer Bank,2023-08-23 03:29:42,Diproses
701,1745,52,43,6,129510,Tunai,2023-02-06 22:55:47,Batal
702,1573,171,2,6,149424,Tunai,2023-03-12 22:07:55,Diproses
703,435,299,49,2,56920,Kartu Kredit,2023-01-20 01:26:48,Batal
704,638,282,10,9,234999,Tunai,2023-11-12 04:26:48,Diproses
705,1125,296,16,9,393678,Debit,2023-12-18 23:30:33,Diproses
706,1348,153,19,2,30774,E-Wallet,2023-10-20 03:57:43,Selesai
707,639,216,4,2,45576,Debit,2023-04-15 11:42:39,Diproses
708,107,71,16,2,57604,Tunai,2023-08-17 11:23:35,Selesai
709,219,245,9,1,13203,E-Wallet,2023-11-11 09:05:32,Batal
710,832,278,20,2,58610,Debit,2023-03-03 16:11:16,Diproses
711,1925,288,31,4,87832,Tunai,2023-05-10 17:41:28,Selesai
712,380,292,36,2,71312,Tunai,2023-07-02 15:39:35,Selesai
713,1493,65,10,3,240174,Transfer Bank,2023-04-03 15:47:15,Batal
714,11,268,42,5,100625,Transfer Bank,2023-11-05 14:46:38,Diproses
715,1590,97,43,8,444288,Transfer Bank,2023-04-03 09:29:52,Selesai
716,881,109,45,10,215990,E-Wallet,2023-03-16 17:58:01,Diproses
717,600,177,35,3,149268,E-Wallet,2023-08-18 10:22:36,Batal
718,1866,297,21,5,123925,Debit,2023-04-07 17:08:02,Diproses
719,1754,64,37,7,173817,Debit,2023-09-09 18:56:40,Diproses
720,1020,1,15,2,147412,E-Wallet,2023-08-18 10:04:16,Selesai
721,1530,130,45,3,215595,Transfer Bank,2023-03-13 14:20:25,Diproses
722,1189,62,2,4,394216,Kartu Kredit,2023-10-04 03:38:09,Selesai
723,473,128,1,1,30681,Tunai,2023-09-23 15:58:38,Batal
724,273,112,20,5,104295,Tunai,2023-08-12 03:25:28,Selesai
725,1335,108,29,2,72962,Tunai,2023-06-10 12:45:20,Selesai
726,700,106,13,8,598456,Kartu Kredit,2023-02-27 02:01:23,Diproses
727,1328,64,37,6,148986,Debit,2023-06-09 15:58:47,Batal
728,1351,266,40,5,119405,E-Wallet,2023-09-15 12:43:26,Selesai
729,1757,75,22,4,89892,E-Wallet,2023-05-18 03:51:33,Selesai
730,1782,125,20,8,518936,E-Wallet,2023-04-17 08:54:33,Batal
731,101,130,45,1,71865,E-Wallet,2023-06-30 00:54:07,Selesai
732,126,31,46,8,575000,Transfer Bank,2023-04-23 06:21:17,Selesai
733,847,57,39,5,116270,Kartu Kredit,2023-04-21 01:54:35,Batal
